Participant_ID,Name,Age,Gender,Day,Sport Event,Score,College,State,Satisfaction_Rating,Feedback
P2462,Participant_970,23,Female,4,Cycling,26,College F,Andhra Pradesh,4,Had a great time!
P2462,Participant_970,23,Female,5,Tennis,45,College C,Kerala,3,Facilities need improvement.
P1225,Participant_772,19,Female,1,Cycling,25,College E,Tamil Nadu,5,Great energy and atmosphere!
P1225,Participant_772,19,Female,2,Running,40,College B,Karnataka,5,Could be better organized.
P1225,Participant_772,19,Female,3,Table Tennis,85,College D,Kerala,3,Great energy and atmosphere!
P1225,Participant_772,19,Female,4,Volleyball,26,College D,Kerala,5,Great energy and atmosphere!
P1225,Participant_772,19,Female,5,Cycling,50,College A,Karnataka,1,Facilities need improvement.
P2418,Participant_853,24,Male,1,Running,86,College F,Andhra Pradesh,2,Looking forward to next time.
P2418,Participant_853,24,Male,2,Tennis,25,College C,Kerala,5,Looking forward to next time.
P2418,Participant_853,24,Male,3,Volleyball,77,College D,Kerala,5,Looking forward to next time.
P2418,Participant_853,24,Male,4,Table Tennis,37,College D,Kerala,2,Amazing competition!
P2418,Participant_853,24,Male,5,Archery,27,College A,Karnataka,4,Looking forward to next time.
P7123,Participant_452,20,Male,1,Badminton,95,College D,Kerala,5,Facilities need improvement.
P7123,Participant_452,20,Male,2,Football,85,College F,Andhra Pradesh,3,Had a great time!
P7123,Participant_452,20,Male,3,Badminton,23,College D,Kerala,3,Great energy and atmosphere!
P7123,Participant_452,20,Male,4,Swimming,64,College C,Kerala,1,Would love more variety in events.
P7123,Participant_452,20,Male,5,Table Tennis,6,College B,Karnataka,1,Had a great time!
P5030,Participant_40,20,Female,1,Archery,72,College C,Kerala,5,Amazing competition!
P5030,Participant_40,20,Female,2,Badminton,4,College B,Karnataka,3,Had a great time!
P5030,Participant_40,20,Female,3,Cycling,57,College C,Kerala,3,Amazing competition!
P5030,Participant_40,20,Female,4,Table Tennis,57,College C,Kerala,2,Looking forward to next time.
P5030,Participant_40,20,Female,5,Badminton,74,College C,Kerala,2,Had a great time!
P2463,Participant_128,22,Other,1,Volleyball,29,College E,Tamil Nadu,1,Amazing competition!
P2463,Participant_128,22,Other,2,Badminton,88,College E,Tamil Nadu,3,Loved the experience!
P2463,Participant_128,22,Other,3,Cycling,20,College F,Andhra Pradesh,5,Amazing competition!
P2463,Participant_128,22,Other,4,Cycling,75,College C,Kerala,4,Loved the experience!
P2463,Participant_128,22,Other,5,Volleyball,22,College A,Karnataka,5,Looking forward to next time.
P5913,Participant_951,18,Other,1,Volleyball,82,College B,Karnataka,5,Loved the experience!
P5913,Participant_951,18,Other,2,Cycling,10,College E,Tamil Nadu,4,Well managed but could use better timing.
P5913,Participant_951,18,Other,3,Table Tennis,2,College D,Kerala,5,Loved the experience!
P5913,Participant_951,18,Other,4,Archery,100,College D,Kerala,4,Well managed but could use better timing.
P5913,Participant_951,18,Other,5,Swimming,50,College C,Kerala,2,Well managed but could use better timing.
P1231,Participant_369,20,Male,1,Basketball,38,College A,Karnataka,4,Well managed but could use better timing.
P1231,Participant_369,20,Male,2,Archery,63,College C,Kerala,3,Facilities need improvement.
P1231,Participant_369,20,Male,3,Swimming,76,College B,Karnataka,5,Looking forward to next time.
P1231,Participant_369,20,Male,4,Swimming,44,College A,Karnataka,1,Facilities need improvement.
P1231,Participant_369,20,Male,5,Badminton,59,College D,Kerala,2,Looking forward to next time.
P1173,Participant_748,26,Male,1,Badminton,96,College C,Kerala,1,Amazing competition!
P1173,Participant_748,26,Male,2,Football,9,College C,Kerala,4,Amazing competition!
P1173,Participant_748,26,Male,3,Running,82,College F,Andhra Pradesh,2,Facilities need improvement.
P1173,Participant_748,26,Male,4,Archery,84,College F,Andhra Pradesh,5,Could be better organized.
P1173,Participant_748,26,Male,5,Running,27,College A,Karnataka,4,Amazing competition!
P8137,Participant_639,24,Female,1,Running,98,College D,Kerala,2,Amazing competition!
P8137,Participant_639,24,Female,2,Archery,71,College B,Karnataka,3,Facilities need improvement.
P8137,Participant_639,24,Female,3,Basketball,74,College D,Kerala,1,Well managed but could use better timing.
P8137,Participant_639,24,Female,4,Volleyball,74,College D,Kerala,1,Well managed but could use better timing.
P8137,Participant_639,24,Female,5,Swimming,19,College B,Karnataka,3,Could be better organized.
P1653,Participant_816,21,Male,1,Running,10,College A,Karnataka,5,Would love more variety in events.
P1653,Participant_816,21,Male,2,Volleyball,10,College A,Karnataka,3,Could be better organized.
P1653,Participant_816,21,Male,3,Tennis,64,College E,Tamil Nadu,5,Amazing competition!
P1653,Participant_816,21,Male,4,Volleyball,29,College F,Andhra Pradesh,3,Looking forward to next time.
P1653,Participant_816,21,Male,5,Basketball,9,College B,Karnataka,1,Facilities need improvement.
P5526,Participant_499,26,Female,1,Basketball,79,College A,Karnataka,4,Could be better organized.
P5526,Participant_499,26,Female,2,Cycling,82,College D,Kerala,1,Facilities need improvement.
P5526,Participant_499,26,Female,3,Running,75,College D,Kerala,4,Amazing competition!
P5526,Participant_499,26,Female,4,Badminton,99,College F,Andhra Pradesh,2,Would love more variety in events.
P5526,Participant_499,26,Female,5,Table Tennis,97,College A,Karnataka,1,Facilities need improvement.
P4448,Participant_896,26,Female,1,Tennis,85,College C,Kerala,3,Had a great time!
P4448,Participant_896,26,Female,2,Table Tennis,35,College F,Andhra Pradesh,2,Had a great time!
P4448,Participant_896,26,Female,3,Football,8,College D,Kerala,2,Facilities need improvement.
P4448,Participant_896,26,Female,4,Basketball,78,College E,Tamil Nadu,2,Had a great time!
P4448,Participant_896,26,Female,5,Swimming,47,College B,Karnataka,4,Loved the experience!
P6180,Participant_77,19,Female,1,Swimming,94,College B,Karnataka,2,Loved the experience!
P6180,Participant_77,19,Female,2,Basketball,96,College E,Tamil Nadu,3,Loved the experience!
P6180,Participant_77,19,Female,3,Volleyball,66,College B,Karnataka,1,Loved the experience!
P6180,Participant_77,19,Female,4,Volleyball,38,College D,Kerala,4,Great energy and atmosphere!
P6180,Participant_77,19,Female,5,Table Tennis,83,College E,Tamil Nadu,4,Great energy and atmosphere!
P6851,Participant_478,18,Male,1,Cycling,91,College E,Tamil Nadu,1,Loved the experience!
P6851,Participant_478,18,Male,2,Football,8,College D,Kerala,5,Would love more variety in events.
P6851,Participant_478,18,Male,3,Basketball,4,College C,Kerala,5,Amazing competition!
P6851,Participant_478,18,Male,4,Table Tennis,48,College A,Karnataka,5,Well managed but could use better timing.
P6851,Participant_478,18,Male,5,Badminton,60,College D,Kerala,1,Loved the experience!
P5769,Participant_581,25,Male,1,Tennis,74,College A,Karnataka,4,Had a great time!
P5769,Participant_581,25,Male,2,Football,98,College E,Tamil Nadu,4,Had a great time!
P5769,Participant_581,25,Male,3,Cycling,38,College B,Karnataka,3,Looking forward to next time.
P5769,Participant_581,25,Male,4,Swimming,48,College C,Kerala,4,Great energy and atmosphere!
P5769,Participant_581,25,Male,5,Cycling,64,College F,Andhra Pradesh,1,Enjoyed every moment!
P4160,Participant_548,18,Female,1,Volleyball,10,College B,Karnataka,5,Facilities need improvement.
P4160,Participant_548,18,Female,2,Badminton,84,College A,Karnataka,4,Would love more variety in events.
P4160,Participant_548,18,Female,3,Football,99,College A,Karnataka,5,Could be better organized.
P4160,Participant_548,18,Female,4,Football,24,College E,Tamil Nadu,4,Great energy and atmosphere!
P4160,Participant_548,18,Female,5,Badminton,75,College B,Karnataka,4,Loved the experience!
P8823,Participant_616,18,Male,1,Cycling,80,College D,Kerala,5,Facilities need improvement.
P8823,Participant_616,18,Male,2,Basketball,1,College E,Tamil Nadu,1,Facilities need improvement.
P8823,Participant_616,18,Male,3,Running,80,College C,Kerala,2,Facilities need improvement.
P8823,Participant_616,18,Male,4,Swimming,44,College E,Tamil Nadu,5,Had a great time!
P8823,Participant_616,18,Male,5,Cycling,14,College B,Karnataka,2,Would love more variety in events.
P8513,Participant_530,19,Other,1,Running,45,College B,Karnataka,1,Looking forward to next time.
P8513,Participant_530,19,Other,2,Cycling,68,College D,Kerala,2,Facilities need improvement.
P8513,Participant_530,19,Other,3,Badminton,83,College D,Kerala,1,Well managed but could use better timing.
P8513,Participant_530,19,Other,4,Tennis,61,College E,Tamil Nadu,5,Could be better organized.
P8513,Participant_530,19,Other,5,Archery,53,College A,Karnataka,4,Would love more variety in events.
P2133,Participant_603,21,Female,1,Basketball,3,College E,Tamil Nadu,3,Would love more variety in events.
P2133,Participant_603,21,Female,2,Running,48,College B,Karnataka,1,Great energy and atmosphere!
P2133,Participant_603,21,Female,3,Volleyball,76,College B,Karnataka,2,Would love more variety in events.
P2133,Participant_603,21,Female,4,Cycling,9,College A,Karnataka,2,Well managed but could use better timing.
P2133,Participant_603,21,Female,5,Archery,3,College A,Karnataka,4,Amazing competition!
P2815,Participant_802,21,Male,1,Running,66,College F,Andhra Pradesh,5,Facilities need improvement.
P2815,Participant_802,21,Male,2,Table Tennis,18,College D,Kerala,3,Looking forward to next time.
P2815,Participant_802,21,Male,3,Tennis,58,College E,Tamil Nadu,2,Could be better organized.
P2815,Participant_802,21,Male,4,Cycling,91,College E,Tamil Nadu,4,Had a great time!
P2815,Participant_802,21,Male,5,Cycling,66,College A,Karnataka,4,Looking forward to next time.
P4495,Participant_275,19,Male,1,Basketball,81,College F,Andhra Pradesh,5,Amazing competition!
P4495,Participant_275,19,Male,2,Tennis,35,College B,Karnataka,1,Amazing competition!
P4495,Participant_275,19,Male,3,Tennis,75,College B,Karnataka,5,Had a great time!
P4495,Participant_275,19,Male,4,Tennis,78,College A,Karnataka,2,Would love more variety in events.
P4495,Participant_275,19,Male,5,Football,26,College A,Karnataka,1,Great energy and atmosphere!
P4596,Participant_43,25,Other,1,Table Tennis,53,College D,Kerala,1,Well managed but could use better timing.
P4596,Participant_43,25,Other,2,Badminton,66,College A,Karnataka,4,Looking forward to next time.
P4596,Participant_43,25,Other,3,Football,18,College D,Kerala,1,Enjoyed every moment!
P4596,Participant_43,25,Other,4,Table Tennis,77,College A,Karnataka,3,Looking forward to next time.
P4596,Participant_43,25,Other,5,Cycling,59,College E,Tamil Nadu,5,Would love more variety in events.
P1306,Participant_740,24,Other,1,Archery,45,College F,Andhra Pradesh,4,Looking forward to next time.
P1306,Participant_740,24,Other,2,Tennis,72,College B,Karnataka,5,Could be better organized.
P1306,Participant_740,24,Other,3,Running,68,College C,Kerala,1,Would love more variety in events.
P1306,Participant_740,24,Other,4,Volleyball,81,College A,Karnataka,1,Great energy and atmosphere!
P1306,Participant_740,24,Other,5,Volleyball,52,College B,Karnataka,3,Had a great time!
P8509,Participant_242,20,Female,1,Volleyball,41,College E,Tamil Nadu,4,Could be better organized.
P8509,Participant_242,20,Female,2,Badminton,24,College F,Andhra Pradesh,3,Amazing competition!
P8509,Participant_242,20,Female,3,Table Tennis,93,College B,Karnataka,1,Well managed but could use better timing.
P8509,Participant_242,20,Female,4,Archery,79,College E,Tamil Nadu,2,Could be better organized.
P8509,Participant_242,20,Female,5,Badminton,36,College E,Tamil Nadu,4,Would love more variety in events.
P9022,Participant_739,20,Female,1,Basketball,91,College A,Karnataka,1,Loved the experience!
P9022,Participant_739,20,Female,2,Running,24,College E,Tamil Nadu,1,Loved the experience!
P9022,Participant_739,20,Female,3,Football,47,College E,Tamil Nadu,2,Great energy and atmosphere!
P9022,Participant_739,20,Female,4,Running,81,College B,Karnataka,3,Would love more variety in events.
P9022,Participant_739,20,Female,5,Table Tennis,66,College D,Kerala,5,Could be better organized.
P4634,Participant_547,23,Female,1,Table Tennis,25,College C,Kerala,5,Amazing competition!
P4634,Participant_547,23,Female,2,Archery,51,College F,Andhra Pradesh,5,Would love more variety in events.
P4634,Participant_547,23,Female,3,Football,15,College E,Tamil Nadu,4,Would love more variety in events.
P4634,Participant_547,23,Female,4,Archery,59,College B,Karnataka,5,Loved the experience!
P4634,Participant_547,23,Female,5,Basketball,5,College E,Tamil Nadu,4,Could be better organized.
P6367,Participant_863,25,Male,1,Table Tennis,24,College B,Karnataka,1,Loved the experience!
P6367,Participant_863,25,Male,2,Table Tennis,47,College F,Andhra Pradesh,3,Facilities need improvement.
P6367,Participant_863,25,Male,3,Running,85,College B,Karnataka,5,Had a great time!
P6367,Participant_863,25,Male,4,Basketball,56,College B,Karnataka,2,Well managed but could use better timing.
P6367,Participant_863,25,Male,5,Badminton,14,College A,Karnataka,4,Loved the experience!
P2004,Participant_49,22,Other,1,Tennis,47,College C,Kerala,4,Had a great time!
P2004,Participant_49,22,Other,2,Basketball,68,College B,Karnataka,2,Well managed but could use better timing.
P2004,Participant_49,22,Other,3,Football,92,College D,Kerala,2,Amazing competition!
P2004,Participant_49,22,Other,4,Running,42,College C,Kerala,1,Amazing competition!
P2004,Participant_49,22,Other,5,Tennis,77,College A,Karnataka,1,Well managed but could use better timing.
P5088,Participant_275,22,Female,1,Football,34,College A,Karnataka,2,Facilities need improvement.
P5088,Participant_275,22,Female,2,Football,59,College B,Karnataka,2,Loved the experience!
P5088,Participant_275,22,Female,3,Swimming,49,College A,Karnataka,2,Loved the experience!
P5088,Participant_275,22,Female,4,Volleyball,70,College E,Tamil Nadu,5,Had a great time!
P5088,Participant_275,22,Female,5,Table Tennis,100,College B,Karnataka,2,Could be better organized.
P3087,Participant_908,22,Male,1,Tennis,92,College B,Karnataka,2,Looking forward to next time.
P3087,Participant_908,22,Male,2,Running,40,College A,Karnataka,5,Great energy and atmosphere!
P3087,Participant_908,22,Male,3,Table Tennis,32,College C,Kerala,2,Looking forward to next time.
P3087,Participant_908,22,Male,4,Table Tennis,64,College E,Tamil Nadu,3,Well managed but could use better timing.
P3087,Participant_908,22,Male,5,Basketball,98,College E,Tamil Nadu,3,Would love more variety in events.
P8767,Participant_54,18,Female,1,Football,90,College E,Tamil Nadu,1,Great energy and atmosphere!
P8767,Participant_54,18,Female,2,Basketball,52,College A,Karnataka,5,Had a great time!
P8767,Participant_54,18,Female,3,Running,57,College E,Tamil Nadu,1,Great energy and atmosphere!
P8767,Participant_54,18,Female,4,Table Tennis,7,College C,Kerala,5,Loved the experience!
P8767,Participant_54,18,Female,5,Swimming,45,College F,Andhra Pradesh,3,Had a great time!
P3614,Participant_629,22,Male,1,Table Tennis,27,College D,Kerala,3,Had a great time!
P3614,Participant_629,22,Male,2,Running,23,College D,Kerala,1,Amazing competition!
P3614,Participant_629,22,Male,3,Swimming,49,College D,Kerala,4,Loved the experience!
P3614,Participant_629,22,Male,4,Volleyball,40,College F,Andhra Pradesh,5,Had a great time!
P3614,Participant_629,22,Male,5,Table Tennis,14,College A,Karnataka,5,Great energy and atmosphere!
P3778,Participant_887,19,Female,1,Table Tennis,74,College A,Karnataka,5,Had a great time!
P3778,Participant_887,19,Female,2,Basketball,28,College F,Andhra Pradesh,4,Amazing competition!
P3778,Participant_887,19,Female,3,Archery,17,College E,Tamil Nadu,3,Loved the experience!
P3778,Participant_887,19,Female,4,Table Tennis,79,College F,Andhra Pradesh,2,Could be better organized.
P3778,Participant_887,19,Female,5,Swimming,36,College C,Kerala,4,Looking forward to next time.
P6306,Participant_440,23,Male,1,Badminton,40,College B,Karnataka,2,Facilities need improvement.
P6306,Participant_440,23,Male,2,Table Tennis,21,College B,Karnataka,2,Loved the experience!
P6306,Participant_440,23,Male,3,Football,51,College E,Tamil Nadu,2,Amazing competition!
P6306,Participant_440,23,Male,4,Badminton,5,College A,Karnataka,3,Had a great time!
P6306,Participant_440,23,Male,5,Volleyball,55,College F,Andhra Pradesh,1,Would love more variety in events.
P3832,Participant_449,20,Other,1,Cycling,86,College E,Tamil Nadu,4,Great energy and atmosphere!
P3832,Participant_449,20,Other,2,Badminton,84,College E,Tamil Nadu,1,Would love more variety in events.
P3832,Participant_449,20,Other,3,Running,10,College A,Karnataka,4,Could be better organized.
P3832,Participant_449,20,Other,4,Cycling,97,College D,Kerala,3,Amazing competition!
P3832,Participant_449,20,Other,5,Basketball,91,College B,Karnataka,4,Loved the experience!
P3730,Participant_994,23,Female,1,Cycling,30,College A,Karnataka,2,Looking forward to next time.
P3730,Participant_994,23,Female,2,Volleyball,74,College B,Karnataka,2,Well managed but could use better timing.
P3730,Participant_994,23,Female,3,Volleyball,69,College B,Karnataka,1,Enjoyed every moment!
P3730,Participant_994,23,Female,4,Swimming,92,College F,Andhra Pradesh,5,Enjoyed every moment!
P3730,Participant_994,23,Female,5,Tennis,32,College D,Kerala,1,Amazing competition!
P8250,Participant_126,19,Male,1,Cycling,10,College D,Kerala,2,Amazing competition!
P8250,Participant_126,19,Male,2,Football,3,College C,Kerala,1,Would love more variety in events.
P8250,Participant_126,19,Male,3,Tennis,82,College B,Karnataka,5,Had a great time!
P8250,Participant_126,19,Male,4,Running,91,College D,Kerala,1,Would love more variety in events.
P8250,Participant_126,19,Male,5,Archery,28,College F,Andhra Pradesh,4,Would love more variety in events.
P3164,Participant_404,18,Other,1,Table Tennis,64,College A,Karnataka,5,Amazing competition!
P3164,Participant_404,18,Other,2,Cycling,16,College C,Kerala,4,Had a great time!
P3164,Participant_404,18,Other,3,Basketball,19,College C,Kerala,2,Loved the experience!
P3164,Participant_404,18,Other,4,Badminton,68,College B,Karnataka,1,Looking forward to next time.
P3164,Participant_404,18,Other,5,Badminton,66,College E,Tamil Nadu,1,Had a great time!
P9830,Participant_163,22,Other,1,Tennis,51,College E,Tamil Nadu,1,Would love more variety in events.
P9830,Participant_163,22,Other,2,Swimming,79,College D,Kerala,1,Amazing competition!
P9830,Participant_163,22,Other,3,Badminton,93,College A,Karnataka,4,Looking forward to next time.
P9830,Participant_163,22,Other,4,Basketball,80,College B,Karnataka,2,Amazing competition!
P9830,Participant_163,22,Other,5,Badminton,25,College A,Karnataka,4,Facilities need improvement.
P5563,Participant_91,20,Female,1,Volleyball,43,College D,Kerala,4,Facilities need improvement.
P5563,Participant_91,20,Female,2,Football,49,College C,Kerala,5,Well managed but could use better timing.
P5563,Participant_91,20,Female,3,Badminton,42,College A,Karnataka,1,Facilities need improvement.
P5563,Participant_91,20,Female,4,Football,83,College A,Karnataka,2,Had a great time!
P5563,Participant_91,20,Female,5,Football,74,College C,Kerala,4,Enjoyed every moment!
P1364,Participant_849,23,Other,1,Badminton,97,College D,Kerala,1,Had a great time!
P1364,Participant_849,23,Other,2,Badminton,31,College B,Karnataka,4,Could be better organized.
P1364,Participant_849,23,Other,3,Swimming,69,College F,Andhra Pradesh,5,Loved the experience!
P1364,Participant_849,23,Other,4,Volleyball,1,College E,Tamil Nadu,1,Could be better organized.
P1364,Participant_849,23,Other,5,Volleyball,71,College C,Kerala,1,Had a great time!
P2104,Participant_376,23,Male,1,Volleyball,3,College D,Kerala,5,Great energy and atmosphere!
P2104,Participant_376,23,Male,2,Cycling,71,College D,Kerala,4,Great energy and atmosphere!
P2104,Participant_376,23,Male,3,Football,36,College B,Karnataka,5,Facilities need improvement.
P2104,Participant_376,23,Male,4,Football,25,College F,Andhra Pradesh,3,Well managed but could use better timing.
P2104,Participant_376,23,Male,5,Football,16,College E,Tamil Nadu,2,Had a great time!
P2885,Participant_539,18,Male,1,Football,10,College C,Kerala,3,Could be better organized.
P2885,Participant_539,18,Male,2,Basketball,73,College B,Karnataka,3,Had a great time!
P2885,Participant_539,18,Male,3,Cycling,35,College C,Kerala,4,Had a great time!
P2885,Participant_539,18,Male,4,Cycling,7,College D,Kerala,4,Enjoyed every moment!
P2885,Participant_539,18,Male,5,Swimming,77,College E,Tamil Nadu,2,Facilities need improvement.
P3849,Participant_188,25,Female,1,Table Tennis,84,College A,Karnataka,2,Could be better organized.
P3849,Participant_188,25,Female,2,Football,54,College F,Andhra Pradesh,5,Had a great time!
P3849,Participant_188,25,Female,3,Table Tennis,83,College A,Karnataka,1,Loved the experience!
P3849,Participant_188,25,Female,4,Cycling,22,College E,Tamil Nadu,1,Great energy and atmosphere!
P3849,Participant_188,25,Female,5,Cycling,73,College B,Karnataka,5,Had a great time!
P2588,Participant_444,21,Other,1,Table Tennis,2,College F,Andhra Pradesh,4,Had a great time!
P2588,Participant_444,21,Other,2,Running,63,College C,Kerala,5,Great energy and atmosphere!
P2588,Participant_444,21,Other,3,Archery,81,College D,Kerala,3,Facilities need improvement.
P2588,Participant_444,21,Other,4,Football,96,College B,Karnataka,2,Great energy and atmosphere!
P2588,Participant_444,21,Other,5,Badminton,100,College D,Kerala,2,Would love more variety in events.
P1834,Participant_795,26,Other,1,Swimming,70,College E,Tamil Nadu,3,Enjoyed every moment!
P1834,Participant_795,26,Other,2,Running,29,College E,Tamil Nadu,3,Loved the experience!
P1834,Participant_795,26,Other,3,Volleyball,73,College A,Karnataka,5,Enjoyed every moment!
P1834,Participant_795,26,Other,4,Swimming,31,College B,Karnataka,3,Facilities need improvement.
P1834,Participant_795,26,Other,5,Badminton,32,College B,Karnataka,5,Facilities need improvement.
P8423,Participant_685,23,Male,1,Swimming,48,College C,Kerala,2,Loved the experience!
P8423,Participant_685,23,Male,2,Tennis,72,College C,Kerala,2,Looking forward to next time.
P8423,Participant_685,23,Male,3,Volleyball,76,College E,Tamil Nadu,2,Well managed but could use better timing.
P8423,Participant_685,23,Male,4,Cycling,100,College F,Andhra Pradesh,1,Well managed but could use better timing.
P8423,Participant_685,23,Male,5,Tennis,14,College A,Karnataka,2,Great energy and atmosphere!
P2458,Participant_922,19,Other,1,Running,89,College E,Tamil Nadu,4,Loved the experience!
P2458,Participant_922,19,Other,2,Volleyball,61,College B,Karnataka,2,Amazing competition!
P2458,Participant_922,19,Other,3,Tennis,93,College C,Kerala,3,Would love more variety in events.
P2458,Participant_922,19,Other,4,Running,56,College D,Kerala,2,Would love more variety in events.
P2458,Participant_922,19,Other,5,Cycling,60,College C,Kerala,1,Enjoyed every moment!
P2712,Participant_777,25,Male,1,Volleyball,72,College E,Tamil Nadu,4,Well managed but could use better timing.
P2712,Participant_777,25,Male,2,Swimming,97,College C,Kerala,1,Amazing competition!
P2712,Participant_777,25,Male,3,Running,37,College C,Kerala,1,Loved the experience!
P2712,Participant_777,25,Male,4,Football,71,College C,Kerala,4,Could be better organized.
P2712,Participant_777,25,Male,5,Running,87,College C,Kerala,1,Loved the experience!
P8314,Participant_300,21,Female,1,Football,32,College C,Kerala,2,Facilities need improvement.
P8314,Participant_300,21,Female,2,Badminton,67,College C,Kerala,2,Loved the experience!
P8314,Participant_300,21,Female,3,Basketball,2,College D,Kerala,4,Great energy and atmosphere!
P8314,Participant_300,21,Female,4,Cycling,28,College B,Karnataka,2,Well managed but could use better timing.
P8314,Participant_300,21,Female,5,Tennis,22,College C,Kerala,4,Looking forward to next time.
P8395,Participant_26,26,Male,1,Badminton,79,College F,Andhra Pradesh,5,Well managed but could use better timing.
P8395,Participant_26,26,Male,2,Swimming,27,College B,Karnataka,5,Had a great time!
P8395,Participant_26,26,Male,3,Basketball,93,College A,Karnataka,3,Well managed but could use better timing.
P8395,Participant_26,26,Male,4,Running,20,College F,Andhra Pradesh,2,Could be better organized.
P8395,Participant_26,26,Male,5,Archery,53,College A,Karnataka,1,Loved the experience!
P4275,Participant_184,19,Male,1,Tennis,78,College E,Tamil Nadu,3,Enjoyed every moment!
P4275,Participant_184,19,Male,2,Table Tennis,94,College E,Tamil Nadu,5,Could be better organized.
P4275,Participant_184,19,Male,3,Volleyball,88,College C,Kerala,1,Had a great time!
P4275,Participant_184,19,Male,4,Football,71,College D,Kerala,1,Would love more variety in events.
P4275,Participant_184,19,Male,5,Table Tennis,95,College B,Karnataka,1,Looking forward to next time.
P4290,Participant_429,24,Female,1,Swimming,40,College B,Karnataka,2,Facilities need improvement.
P4290,Participant_429,24,Female,2,Badminton,4,College C,Kerala,5,Facilities need improvement.
P4290,Participant_429,24,Female,3,Archery,56,College C,Kerala,2,Great energy and atmosphere!
P4290,Participant_429,24,Female,4,Table Tennis,27,College B,Karnataka,5,Had a great time!
P4290,Participant_429,24,Female,5,Running,24,College E,Tamil Nadu,2,Enjoyed every moment!
